
     Value of States and Choice Probabilities
     Fixed Group Index(f): 0. Random Group Index(r): 0
     ------------------------------------------------------------------------------
    Indx   T   A   m sch   t     r     f       EV      |Choice Probabilities:                           
    7087   1   1   7   1  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7086   1   1   6   1  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7085   1   1   5   1  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7084   1   1   4   1  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7083   1   1   3   1  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7082   1   1   2   1  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7081   1   1   1   1  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7080   1   1   0   1  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7062   1   1  22   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7061   1   1  21   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7060   1   1  20   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7059   1   1  19   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7058   1   1  18   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7057   1   1  17   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7056   1   1  16   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7055   1   1  15   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7054   1   1  14   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7053   1   1  13   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7052   1   1  12   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7051   1   1  11   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7050   1   1  10   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7049   1   1   9   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7048   1   1   8   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7047   1   1   7   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7046   1   1   6   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7045   1   1   5   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7044   1   1   4   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7043   1   1   3   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7042   1   1   2   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7041   1   1   1   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7040   1   1   0   0  22     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7014   1   1  14   7  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7013   1   1  13   7  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7012   1   1  12   7  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7011   1   1  11   7  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7010   1   1  10   7  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7009   1   1   9   7  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7008   1   1   8   7  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7007   1   1   7   7  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7006   1   1   6   7  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7005   1   1   5   7  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7004   1   1   4   7  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7003   1   1   3   7  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7002   1   1   2   7  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7001   1   1   1   7  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    7000   1   1   0   7  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6975   1   1  15   6  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6974   1   1  14   6  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6973   1   1  13   6  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6972   1   1  12   6  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6971   1   1  11   6  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6970   1   1  10   6  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6969   1   1   9   6  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6968   1   1   8   6  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6967   1   1   7   6  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6966   1   1   6   6  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6965   1   1   5   6  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6964   1   1   4   6  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6963   1   1   3   6  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6962   1   1   2   6  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6961   1   1   1   6  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6960   1   1   0   6  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6936   1   1  16   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6935   1   1  15   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6934   1   1  14   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6933   1   1  13   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6932   1   1  12   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6931   1   1  11   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6930   1   1  10   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6929   1   1   9   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6928   1   1   8   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6927   1   1   7   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6926   1   1   6   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6925   1   1   5   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6924   1   1   4   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6923   1   1   3   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6922   1   1   2   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6921   1   1   1   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6920   1   1   0   5  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6897   1   1  17   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6896   1   1  16   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6895   1   1  15   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6894   1   1  14   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6893   1   1  13   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6892   1   1  12   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6891   1   1  11   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6890   1   1  10   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6889   1   1   9   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6888   1   1   8   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6887   1   1   7   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6886   1   1   6   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6885   1   1   5   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6884   1   1   4   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6883   1   1   3   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6882   1   1   2   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6881   1   1   1   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6880   1   1   0   4  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6858   1   1  18   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6857   1   1  17   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6856   1   1  16   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6855   1   1  15   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6854   1   1  14   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6853   1   1  13   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6852   1   1  12   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6851   1   1  11   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6850   1   1  10   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6849   1   1   9   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6848   1   1   8   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6847   1   1   7   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6846   1   1   6   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6845   1   1   5   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6844   1   1   4   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6843   1   1   3   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6842   1   1   2   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6841   1   1   1   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6840   1   1   0   3  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6819   1   1  19   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6818   1   1  18   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6817   1   1  17   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6816   1   1  16   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6815   1   1  15   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6814   1   1  14   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6813   1   1  13   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6812   1   1  12   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6811   1   1  11   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6810   1   1  10   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6809   1   1   9   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6808   1   1   8   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6807   1   1   7   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6806   1   1   6   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6805   1   1   5   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6804   1   1   4   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6803   1   1   3   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6802   1   1   2   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6801   1   1   1   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6800   1   1   0   2  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6780   1   1  20   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6779   1   1  19   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6778   1   1  18   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6777   1   1  17   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6776   1   1  16   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6775   1   1  15   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6774   1   1  14   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6773   1   1  13   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6772   1   1  12   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6771   1   1  11   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6770   1   1  10   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6769   1   1   9   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6768   1   1   8   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6767   1   1   7   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6766   1   1   6   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6765   1   1   5   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6764   1   1   4   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6763   1   1   3   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6762   1   1   2   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6761   1   1   1   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6760   1   1   0   1  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6741   1   1  21   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6740   1   1  20   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6739   1   1  19   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6738   1   1  18   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6737   1   1  17   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6736   1   1  16   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6735   1   1  15   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6734   1   1  14   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6733   1   1  13   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6732   1   1  12   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6731   1   1  11   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6730   1   1  10   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6729   1   1   9   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6728   1   1   8   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6727   1   1   7   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6726   1   1   6   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6725   1   1   5   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6724   1   1   4   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6723   1   1   3   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6722   1   1   2   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6721   1   1   1   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6720   1   1   0   0  21     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6693   1   1  13   7  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6692   1   1  12   7  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6691   1   1  11   7  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6690   1   1  10   7  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6689   1   1   9   7  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6688   1   1   8   7  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6687   1   1   7   7  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6686   1   1   6   7  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6685   1   1   5   7  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6684   1   1   4   7  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6683   1   1   3   7  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6682   1   1   2   7  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6681   1   1   1   7  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6680   1   1   0   7  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6654   1   1  14   6  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6653   1   1  13   6  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6652   1   1  12   6  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6651   1   1  11   6  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6650   1   1  10   6  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6649   1   1   9   6  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6648   1   1   8   6  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6647   1   1   7   6  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6646   1   1   6   6  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6645   1   1   5   6  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6644   1   1   4   6  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6643   1   1   3   6  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6642   1   1   2   6  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6641   1   1   1   6  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6640   1   1   0   6  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6615   1   1  15   5  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6614   1   1  14   5  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6613   1   1  13   5  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6612   1   1  12   5  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6611   1   1  11   5  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6610   1   1  10   5  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6609   1   1   9   5  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6608   1   1   8   5  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6607   1   1   7   5  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6606   1   1   6   5  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6605   1   1   5   5  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6604   1   1   4   5  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6603   1   1   3   5  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6602   1   1   2   5  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6601   1   1   1   5  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6600   1   1   0   5  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6576   1   1  16   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6575   1   1  15   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6574   1   1  14   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6573   1   1  13   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6572   1   1  12   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6571   1   1  11   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6570   1   1  10   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6569   1   1   9   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6568   1   1   8   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6567   1   1   7   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6566   1   1   6   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6565   1   1   5   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6564   1   1   4   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6563   1   1   3   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6562   1   1   2   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6561   1   1   1   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6560   1   1   0   4  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6537   1   1  17   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6536   1   1  16   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6535   1   1  15   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6534   1   1  14   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6533   1   1  13   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6532   1   1  12   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6531   1   1  11   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6530   1   1  10   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6529   1   1   9   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6528   1   1   8   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6527   1   1   7   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6526   1   1   6   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6525   1   1   5   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6524   1   1   4   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6523   1   1   3   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6522   1   1   2   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6521   1   1   1   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6520   1   1   0   3  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6498   1   1  18   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6497   1   1  17   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6496   1   1  16   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6495   1   1  15   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6494   1   1  14   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6493   1   1  13   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6492   1   1  12   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6491   1   1  11   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6490   1   1  10   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6489   1   1   9   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6488   1   1   8   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6487   1   1   7   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6486   1   1   6   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6485   1   1   5   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6484   1   1   4   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6483   1   1   3   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6482   1   1   2   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6481   1   1   1   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6480   1   1   0   2  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6459   1   1  19   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6458   1   1  18   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6457   1   1  17   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6456   1   1  16   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6455   1   1  15   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6454   1   1  14   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6453   1   1  13   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6452   1   1  12   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6451   1   1  11   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6450   1   1  10   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6449   1   1   9   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6448   1   1   8   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6447   1   1   7   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6446   1   1   6   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6445   1   1   5   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6444   1   1   4   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6443   1   1   3   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6442   1   1   2   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6441   1   1   1   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6440   1   1   0   1  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6420   1   1  20   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6419   1   1  19   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6418   1   1  18   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6417   1   1  17   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6416   1   1  16   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6415   1   1  15   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6414   1   1  14   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6413   1   1  13   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6412   1   1  12   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6411   1   1  11   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6410   1   1  10   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6409   1   1   9   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6408   1   1   8   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6407   1   1   7   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6406   1   1   6   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6405   1   1   5   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6404   1   1   4   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6403   1   1   3   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6402   1   1   2   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6401   1   1   1   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6400   1   1   0   0  20     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6372   1   1  12   7  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6371   1   1  11   7  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6370   1   1  10   7  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    6369   1   1   9   7  19     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
