
     Value of States and Choice Probabilities
     Fixed Group Index(f): 0. Random Group Index(r): 0
     ------------------------------------------------------------------------------
    Indx   T   A   m sch   t     r     f       EV      |Choice Probabilities:                           
    6847   1   1   7   3  21     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6846   1   1   6   3  21     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6845   1   1   5   3  21     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6844   1   1   4   3  21     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6843   1   1   3   3  21     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6842   1   1   2   3  21     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6841   1   1   1   3  21     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6840   1   1   0   3  21     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6819   1   1  19   2  21     0     0     501.879252 0.000000 0.000000 1.000000 0.000000
    6818   1   1  18   2  21     0     0     526.236100 0.000000 0.000000 1.000000 0.000000
    6817   1   1  17   2  21     0     0     546.763640 0.000000 0.000000 1.000000 0.000000
    6816   1   1  16   2  21     0     0     564.133589 0.000000 0.019262 0.980738 0.000000
    6815   1   1  15   2  21     0     0     580.099704 0.000000 0.129508 0.870492 0.000000
    6814   1   1  14   2  21     0     0     595.971938 0.000000 0.255326 0.744674 0.000000
    6813   1   1  13   2  21     0     0     608.006533 0.000000 0.533301 0.466699 0.000000
    6812   1   1  12   2  21     0     0     618.844053 0.000069 0.809698 0.190232 0.000000
    6811   1   1  11   2  21     0     0     628.478731 0.009143 0.986978 0.003879 0.000000
    6810   1   1  10   2  21     0     0     633.909632 0.000011 0.999989 0.000000 0.000000
    6809   1   1   9   2  21     0     0     636.155690 0.000000 1.000000 0.000000 0.000000
    6808   1   1   8   2  21     0     0     636.980393 0.000000 1.000000 0.000000 0.000000
    6807   1   1   7   2  21     0     0     637.410204 0.000000 1.000000 0.000000 0.000000
    6806   1   1   6   2  21     0     0     637.530689 0.000000 1.000000 0.000000 0.000000
    6805   1   1   5   2  21     0     0     637.570670 0.000000 1.000000 0.000000 0.000000
    6804   1   1   4   2  21     0     0     637.540853 0.000000 1.000000 0.000000 0.000000
    6803   1   1   3   2  21     0     0     637.445707 0.000000 1.000000 0.000000 0.000000
    6802   1   1   2   2  21     0     0     637.143853 0.000000 1.000000 0.000000 0.000000
    6801   1   1   1   2  21     0     0     636.663954 0.000000 1.000000 0.000000 0.000000
    6800   1   1   0   2  21     0     0     635.817235 0.000000 1.000000 0.000000 0.000000
    6780   1   1  20   1  21     0     0     434.701923 0.000000 0.000000 1.000000 0.000000
    6779   1   1  19   1  21     0     0     467.472618 0.000000 0.000000 1.000000 0.000000
    6778   1   1  18   1  21     0     0     490.802506 0.000000 0.000000 1.000000 0.000000
    6777   1   1  17   1  21     0     0     510.346650 0.000000 0.000000 1.000000 0.000000
    6776   1   1  16   1  21     0     0     526.891933 0.000000 0.000000 1.000000 0.000000
    6775   1   1  15   1  21     0     0     542.076304 0.000000 0.000000 1.000000 0.000000
    6774   1   1  14   1  21     0     0     557.163231 0.000000 0.000004 0.999996 0.000000
    6773   1   1  13   1  21     0     0     569.025330 0.000000 0.066565 0.933435 0.000000
    6772   1   1  12   1  21     0     0     580.679210 0.000000 0.131241 0.868759 0.000000
    6771   1   1  11   1  21     0     0     592.463010 0.000000 0.202133 0.797867 0.000000
    6770   1   1  10   1  21     0     0     601.079012 0.000000 0.341588 0.658412 0.000000
    6769   1   1   9   1  21     0     0     607.496266 0.000000 0.563224 0.436776 0.000000
    6768   1   1   8   1  21     0     0     613.008460 0.000001 0.717615 0.282384 0.000000
    6767   1   1   7   1  21     0     0     617.680289 0.000025 0.841270 0.158705 0.000000
    6766   1   1   6   1  21     0     0     621.355969 0.000307 0.933651 0.066041 0.000000
    6765   1   1   5   1  21     0     0     623.901650 0.000505 0.989450 0.010045 0.000000
    6764   1   1   4   1  21     0     0     625.099066 0.000191 0.998626 0.001183 0.000000
    6763   1   1   3   1  21     0     0     624.902346 0.000082 0.999356 0.000562 0.000000
    6762   1   1   2   1  21     0     0     623.225876 0.000041 0.998912 0.001047 0.000000
    6761   1   1   1   1  21     0     0     619.898019 0.000020 0.992538 0.007443 0.000000
    6760   1   1   0   1  21     0     0     614.603410 0.000003 0.930930 0.069068 0.000000
    6741   1   1  21   0  21     0     0     335.989457 0.000000 0.000000 1.000000 0.000000
    6740   1   1  20   0  21     0     0     403.179104 0.000000 0.000000 1.000000 0.000000
    6739   1   1  19   0  21     0     0     434.761661 0.000000 0.000000 1.000000 0.000000
    6738   1   1  18   0  21     0     0     457.102744 0.000000 0.000000 1.000000 0.000000
    6737   1   1  17   0  21     0     0     475.729040 0.000000 0.000000 1.000000 0.000000
    6736   1   1  16   0  21     0     0     491.510933 0.000000 0.000000 1.000000 0.000000
    6735   1   1  15   0  21     0     0     505.949449 0.000000 0.000000 1.000000 0.000000
    6734   1   1  14   0  21     0     0     520.295749 0.000000 0.000000 1.000000 0.000000
    6733   1   1  13   0  21     0     0     531.566779 0.000000 0.000000 1.000000 0.000000
    6732   1   1  12   0  21     0     0     542.639040 0.000000 0.000000 1.000000 0.000000
    6731   1   1  11   0  21     0     0     553.833042 0.000000 0.000001 0.999999 0.000000
    6730   1   1  10   0  21     0     0     562.024867 0.000000 0.004049 0.995951 0.000000
    6729   1   1   9   0  21     0     0     568.483714 0.000000 0.066435 0.933565 0.000000
    6728   1   1   8   0  21     0     0     574.182360 0.000000 0.072200 0.927800 0.000000
    6727   1   1   7   0  21     0     0     579.132565 0.000000 0.124199 0.875801 0.000000
    6726   1   1   6   0  21     0     0     583.126956 0.000000 0.135088 0.864912 0.000000
    6725   1   1   5   0  21     0     0     585.860610 0.000000 0.145766 0.854234 0.000000
    6724   1   1   4   0  21     0     0     587.087035 0.000000 0.157469 0.842531 0.000000
    6723   1   1   3   0  21     0     0     586.725517 0.000000 0.153608 0.846392 0.000000
    6722   1   1   2   0  21     0     0     584.745212 0.000000 0.140520 0.859480 0.000000
    6721   1   1   1   0  21     0     0     581.083950 0.000000 0.129484 0.870516 0.000000
    6720   1   1   0   0  21     0     0     575.584358 0.000000 0.093493 0.906507 0.000000
    6693   1   1  13   7  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6692   1   1  12   7  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6691   1   1  11   7  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6690   1   1  10   7  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6689   1   1   9   7  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6688   1   1   8   7  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6687   1   1   7   7  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6686   1   1   6   7  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6685   1   1   5   7  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6684   1   1   4   7  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6683   1   1   3   7  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6682   1   1   2   7  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6681   1   1   1   7  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6680   1   1   0   7  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6654   1   1  14   6  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6653   1   1  13   6  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6652   1   1  12   6  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6651   1   1  11   6  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6650   1   1  10   6  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6649   1   1   9   6  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6648   1   1   8   6  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6647   1   1   7   6  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6646   1   1   6   6  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6645   1   1   5   6  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6644   1   1   4   6  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6643   1   1   3   6  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6642   1   1   2   6  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6641   1   1   1   6  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6640   1   1   0   6  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6615   1   1  15   5  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6614   1   1  14   5  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6613   1   1  13   5  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6612   1   1  12   5  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6611   1   1  11   5  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6610   1   1  10   5  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6609   1   1   9   5  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6608   1   1   8   5  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6607   1   1   7   5  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6606   1   1   6   5  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6605   1   1   5   5  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6604   1   1   4   5  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6603   1   1   3   5  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6602   1   1   2   5  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6601   1   1   1   5  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6600   1   1   0   5  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6576   1   1  16   4  20     0     0     634.475820 0.000062 0.999938 0.000000 0.000000
    6575   1   1  15   4  20     0     0     637.738308 0.000000 1.000000 0.000000 0.000000
    6574   1   1  14   4  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6573   1   1  13   4  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6572   1   1  12   4  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6571   1   1  11   4  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6570   1   1  10   4  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6569   1   1   9   4  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6568   1   1   8   4  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6567   1   1   7   4  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6566   1   1   6   4  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6565   1   1   5   4  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6564   1   1   4   4  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6563   1   1   3   4  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6562   1   1   2   4  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6561   1   1   1   4  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6560   1   1   0   4  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6537   1   1  17   3  20     0     0     585.134039 0.000000 0.134948 0.865052 0.000000
    6536   1   1  16   3  20     0     0     603.322993 0.000000 0.365471 0.634529 0.000000
    6535   1   1  15   3  20     0     0     618.222612 0.000044 0.771487 0.228468 0.000000
    6534   1   1  14   3  20     0     0     630.628065 0.009568 0.989904 0.000529 0.000000
    6533   1   1  13   3  20     0     0     636.279536 0.000000 1.000000 0.000000 0.000000
    6532   1   1  12   3  20     0     0     637.699673 0.000000 1.000000 0.000000 0.000000
    6531   1   1  11   3  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6530   1   1  10   3  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6529   1   1   9   3  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6528   1   1   8   3  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6527   1   1   7   3  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6526   1   1   6   3  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6525   1   1   5   3  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6524   1   1   4   3  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6523   1   1   3   3  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6522   1   1   2   3  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6521   1   1   1   3  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6520   1   1   0   3  20     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6498   1   1  18   2  20     0     0     526.349501 0.000000 0.000000 1.000000 0.000000
    6497   1   1  17   2  20     0     0     546.823920 0.000000 0.000000 1.000000 0.000000
    6496   1   1  16   2  20     0     0     564.161217 0.000000 0.019985 0.980015 0.000000
    6495   1   1  15   2  20     0     0     580.117300 0.000000 0.129581 0.870419 0.000000
    6494   1   1  14   2  20     0     0     595.980037 0.000000 0.255446 0.744554 0.000000
    6493   1   1  13   2  20     0     0     608.011061 0.000000 0.533527 0.466473 0.000000
    6492   1   1  12   2  20     0     0     618.846053 0.000070 0.809755 0.190175 0.000000
    6491   1   1  11   2  20     0     0     628.480217 0.009139 0.986994 0.003868 0.000000
    6490   1   1  10   2  20     0     0     633.910290 0.000011 0.999989 0.000000 0.000000
    6489   1   1   9   2  20     0     0     636.155968 0.000000 1.000000 0.000000 0.000000
    6488   1   1   8   2  20     0     0     636.980451 0.000000 1.000000 0.000000 0.000000
    6487   1   1   7   2  20     0     0     637.410212 0.000000 1.000000 0.000000 0.000000
    6486   1   1   6   2  20     0     0     637.530690 0.000000 1.000000 0.000000 0.000000
    6485   1   1   5   2  20     0     0     637.570671 0.000000 1.000000 0.000000 0.000000
    6484   1   1   4   2  20     0     0     637.540853 0.000000 1.000000 0.000000 0.000000
    6483   1   1   3   2  20     0     0     637.445707 0.000000 1.000000 0.000000 0.000000
    6482   1   1   2   2  20     0     0     637.143853 0.000000 1.000000 0.000000 0.000000
    6481   1   1   1   2  20     0     0     636.663954 0.000000 1.000000 0.000000 0.000000
    6480   1   1   0   2  20     0     0     635.817235 0.000000 1.000000 0.000000 0.000000
    6459   1   1  19   1  20     0     0     467.785289 0.000000 0.000000 1.000000 0.000000
    6458   1   1  18   1  20     0     0     490.924295 0.000000 0.000000 1.000000 0.000000
    6457   1   1  17   1  20     0     0     510.425458 0.000000 0.000000 1.000000 0.000000
    6456   1   1  16   1  20     0     0     526.926909 0.000000 0.000000 1.000000 0.000000
    6455   1   1  15   1  20     0     0     542.094719 0.000000 0.000000 1.000000 0.000000
    6454   1   1  14   1  20     0     0     557.173345 0.000000 0.000004 0.999996 0.000000
    6453   1   1  13   1  20     0     0     569.029845 0.000000 0.066566 0.933434 0.000000
    6452   1   1  12   1  20     0     0     580.682969 0.000000 0.131250 0.868750 0.000000
    6451   1   1  11   1  20     0     0     592.466232 0.000000 0.202144 0.797856 0.000000
    6450   1   1  10   1  20     0     0     601.081800 0.000000 0.341642 0.658358 0.000000
    6449   1   1   9   1  20     0     0     607.498336 0.000000 0.563321 0.436679 0.000000
    6448   1   1   8   1  20     0     0     613.010498 0.000001 0.717686 0.282313 0.000000
    6447   1   1   7   1  20     0     0     617.683052 0.000025 0.841367 0.158608 0.000000
    6446   1   1   6   1  20     0     0     621.358363 0.000308 0.933712 0.065980 0.000000
    6445   1   1   5   1  20     0     0     623.904381 0.000506 0.989486 0.010009 0.000000
    6444   1   1   4   1  20     0     0     625.101888 0.000191 0.998631 0.001178 0.000000
    6443   1   1   3   1  20     0     0     624.905912 0.000082 0.999359 0.000559 0.000000
    6442   1   1   2   1  20     0     0     623.229744 0.000042 0.998918 0.001041 0.000000
    6441   1   1   1   1  20     0     0     619.903330 0.000020 0.992587 0.007394 0.000000
    6440   1   1   0   1  20     0     0     614.610389 0.000003 0.931180 0.068818 0.000000
    6420   1   1  20   0  20     0     0     403.966827 0.000000 0.000000 1.000000 0.000000
    6419   1   1  19   0  20     0     0     435.098987 0.000000 0.000000 1.000000 0.000000
    6418   1   1  18   0  20     0     0     457.262381 0.000000 0.000000 1.000000 0.000000
    6417   1   1  17   0  20     0     0     475.829318 0.000000 0.000000 1.000000 0.000000
    6416   1   1  16   0  20     0     0     491.547336 0.000000 0.000000 1.000000 0.000000
    6415   1   1  15   0  20     0     0     505.972489 0.000000 0.000000 1.000000 0.000000
    6414   1   1  14   0  20     0     0     520.305069 0.000000 0.000000 1.000000 0.000000
    6413   1   1  13   0  20     0     0     531.574064 0.000000 0.000000 1.000000 0.000000
    6412   1   1  12   0  20     0     0     542.645249 0.000000 0.000000 1.000000 0.000000
    6411   1   1  11   0  20     0     0     553.839860 0.000000 0.000001 0.999999 0.000000
    6410   1   1  10   0  20     0     0     562.029264 0.000000 0.004073 0.995927 0.000000
    6409   1   1   9   0  20     0     0     568.487880 0.000000 0.066437 0.933563 0.000000
    6408   1   1   8   0  20     0     0     574.187525 0.000000 0.072225 0.927775 0.000000
    6407   1   1   7   0  20     0     0     579.136980 0.000000 0.124227 0.875773 0.000000
    6406   1   1   6   0  20     0     0     583.131590 0.000000 0.135097 0.864903 0.000000
    6405   1   1   5   0  20     0     0     585.865801 0.000000 0.145799 0.854201 0.000000
    6404   1   1   4   0  20     0     0     587.093096 0.000000 0.157539 0.842461 0.000000
    6403   1   1   3   0  20     0     0     586.731953 0.000000 0.153666 0.846334 0.000000
    6402   1   1   2   0  20     0     0     584.753210 0.000000 0.140555 0.859445 0.000000
    6401   1   1   1   0  20     0     0     581.094122 0.000000 0.129514 0.870486 0.000000
    6400   1   1   0   0  20     0     0     575.594733 0.000000 0.093567 0.906433 0.000000
    6372   1   1  12   7  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6371   1   1  11   7  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6370   1   1  10   7  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6369   1   1   9   7  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6368   1   1   8   7  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6367   1   1   7   7  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6366   1   1   6   7  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6365   1   1   5   7  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6364   1   1   4   7  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6363   1   1   3   7  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6362   1   1   2   7  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6361   1   1   1   7  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6360   1   1   0   7  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6333   1   1  13   6  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6332   1   1  12   6  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6331   1   1  11   6  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6330   1   1  10   6  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6329   1   1   9   6  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6328   1   1   8   6  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6327   1   1   7   6  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6326   1   1   6   6  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6325   1   1   5   6  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6324   1   1   4   6  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6323   1   1   3   6  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6322   1   1   2   6  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6321   1   1   1   6  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6320   1   1   0   6  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6294   1   1  14   5  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6293   1   1  13   5  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6292   1   1  12   5  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6291   1   1  11   5  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6290   1   1  10   5  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6289   1   1   9   5  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6288   1   1   8   5  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6287   1   1   7   5  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6286   1   1   6   5  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6285   1   1   5   5  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6284   1   1   4   5  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6283   1   1   3   5  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6282   1   1   2   5  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6281   1   1   1   5  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6280   1   1   0   5  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6255   1   1  15   4  19     0     0     637.738907 0.000000 1.000000 0.000000 0.000000
    6254   1   1  14   4  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6253   1   1  13   4  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6252   1   1  12   4  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6251   1   1  11   4  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6250   1   1  10   4  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6249   1   1   9   4  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6248   1   1   8   4  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6247   1   1   7   4  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6246   1   1   6   4  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6245   1   1   5   4  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6244   1   1   4   4  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6243   1   1   3   4  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6242   1   1   2   4  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6241   1   1   1   4  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6240   1   1   0   4  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6216   1   1  16   3  19     0     0     603.341113 0.000000 0.366221 0.633779 0.000000
    6215   1   1  15   3  19     0     0     618.231255 0.000045 0.771815 0.228141 0.000000
    6214   1   1  14   3  19     0     0     630.632510 0.009522 0.989955 0.000523 0.000000
    6213   1   1  13   3  19     0     0     636.280285 0.000000 1.000000 0.000000 0.000000
    6212   1   1  12   3  19     0     0     637.699726 0.000000 1.000000 0.000000 0.000000
    6211   1   1  11   3  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6210   1   1  10   3  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6209   1   1   9   3  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6208   1   1   8   3  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6207   1   1   7   3  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6206   1   1   6   3  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6205   1   1   5   3  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6204   1   1   4   3  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6203   1   1   3   3  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6202   1   1   2   3  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6201   1   1   1   3  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6200   1   1   0   3  19     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6177   1   1  17   2  19     0     0     546.877337 0.000000 0.000000 1.000000 0.000000
    6176   1   1  16   2  19     0     0     564.181368 0.000000 0.020519 0.979481 0.000000
    6175   1   1  15   2  19     0     0     580.130503 0.000000 0.129634 0.870366 0.000000
    6174   1   1  14   2  19     0     0     595.987375 0.000000 0.255554 0.744446 0.000000
    6173   1   1  13   2  19     0     0     608.014508 0.000000 0.533699 0.466301 0.000000
    6172   1   1  12   2  19     0     0     618.848116 0.000070 0.809814 0.190116 0.000000
    6171   1   1  11   2  19     0     0     628.481092 0.009136 0.987003 0.003861 0.000000
    6170   1   1  10   2  19     0     0     633.910666 0.000011 0.999989 0.000000 0.000000
    6169   1   1   9   2  19     0     0     636.156093 0.000000 1.000000 0.000000 0.000000
    6168   1   1   8   2  19     0     0     636.980486 0.000000 1.000000 0.000000 0.000000
    6167   1   1   7   2  19     0     0     637.410215 0.000000 1.000000 0.000000 0.000000
    6166   1   1   6   2  19     0     0     637.530690 0.000000 1.000000 0.000000 0.000000
    6165   1   1   5   2  19     0     0     637.570671 0.000000 1.000000 0.000000 0.000000
    6164   1   1   4   2  19     0     0     637.540853 0.000000 1.000000 0.000000 0.000000
    6163   1   1   3   2  19     0     0     637.445707 0.000000 1.000000 0.000000 0.000000
    6162   1   1   2   2  19     0     0     637.143853 0.000000 1.000000 0.000000 0.000000
    6161   1   1   1   2  19     0     0     636.663954 0.000000 1.000000 0.000000 0.000000
    6160   1   1   0   2  19     0     0     635.817235 0.000000 1.000000 0.000000 0.000000
    6138   1   1  18   1  19     0     0     491.032026 0.000000 0.000000 1.000000 0.000000
    6137   1   1  17   1  19     0     0     510.482724 0.000000 0.000000 1.000000 0.000000
    6136   1   1  16   1  19     0     0     526.953156 0.000000 0.000000 1.000000 0.000000
    6135   1   1  15   1  19     0     0     542.111435 0.000000 0.000000 1.000000 0.000000
    6134   1   1  14   1  19     0     0     557.181040 0.000000 0.000004 0.999996 0.000000
    6133   1   1  13   1  19     0     0     569.034501 0.000000 0.066566 0.933434 0.000000
    6132   1   1  12   1  19     0     0     580.685182 0.000000 0.131255 0.868745 0.000000
    6131   1   1  11   1  19     0     0     592.468080 0.000000 0.202151 0.797849 0.000000
    6130   1   1  10   1  19     0     0     601.083053 0.000000 0.341666 0.658334 0.000000
    6129   1   1   9   1  19     0     0     607.499590 0.000000 0.563380 0.436620 0.000000
    6128   1   1   8   1  19     0     0     613.011531 0.000001 0.717723 0.282277 0.000000
    6127   1   1   7   1  19     0     0     617.684165 0.000025 0.841406 0.158569 0.000000
    6126   1   1   6   1  19     0     0     621.359939 0.000309 0.933752 0.065940 0.000000
    6125   1   1   5   1  19     0     0     623.905874 0.000506 0.989505 0.009989 0.000000
    6124   1   1   4   1  19     0     0     625.103442 0.000191 0.998634 0.001175 0.000000
    6123   1   1   3   1  19     0     0     624.907698 0.000082 0.999361 0.000557 0.000000
    6122   1   1   2   1  19     0     0     623.231999 0.000042 0.998921 0.001037 0.000000
    6121   1   1   1   1  19     0     0     619.905998 0.000020 0.992611 0.007369 0.000000
    6120   1   1   0   1  19     0     0     614.614079 0.000003 0.931312 0.068685 0.000000
